id,emp_min,pas_min,st_first_id,st_second_id
1360,35,35,4,67
1361,25,25,4,449
1362,27,27,4,450
1363,8,8,4,80
1364,11,11,4,81
1365,13,13,4,82
1366,15,15,4,83
1367,17,17,4,84
1368,19,19,4,85
1369,20,20,4,86
1370,21,21,4,87
1371,18,18,4,88
1372,16,16,4,89
1373,13,13,4,90
1374,11,11,4,91
1375,25,25,4,92
1376,23,23,4,93
1377,20,20,4,94
1378,18,18,4,95
1379,14,14,4,96
1380,12,12,4,97
1381,10,10,4,98
1382,12,12,4,99
1383,11,11,4,100
1384,9,9,4,101
1385,11,11,4,102
1386,14,14,4,103
1387,17,17,4,104
1388,19,19,4,105
1389,22,22,4,106
1390,25,25,4,107
1391,27,27,4,108
1392,29,29,4,109
1393,31,31,4,110
1394,34,34,4,111
1395,36,36,4,112
1396,39,39,4,113
1397,41,41,4,114
1398,44,44,4,115
1399,38,38,4,116
1400,37,37,4,117
1401,33,33,4,118
1402,32,32,4,119
1403,29,29,4,120
1404,26,26,4,121
1405,23,23,4,122
1406,20,20,4,123
1407,18,18,4,124
1408,16,16,4,125
1409,13,13,4,126
1410,11,11,4,127
1411,13,13,4,128
1412,16,16,4,129
1413,18,18,4,130
1414,20,20,4,131
1415,24,24,4,132
1416,27,27,4,133
1417,30,30,4,134
1418,32,32,4,135
1419,34,34,4,136
1420,36,40,4,137
1421,38,42,4,138
1422,30,30,4,139
1423,26,26,4,140
1424,23,23,4,141
1425,19,19,4,142
1426,17,17,4,143
1427,18,18,4,144
1428,16,16,4,145
1429,16,16,4,146
1430,27,27,4,147
1431,28,28,4,148
1432,31,31,4,241
1433,34,34,4,242
1434,36,36,4,243
1435,38,38,4,253
1436,41,41,4,254
1437,44,44,4,255
1438,46,46,4,256
1439,49,49,4,257
1440,50,50,4,258
1441,52,52,4,259
1442,56,56,4,408
1443,59,59,4,409
1444,33,46,4,149
1445,30,43,4,150
1446,27,39,4,151
1447,24,37,4,152
1448,21,21,4,153
1449,19,19,4,154
1450,17,17,4,155
1451,15,15,4,156
1452,16,16,4,157
1453,14,14,4,158
1454,16,20,4,159
1455,18,18,4,160
1456,20,20,4,161
1457,20,20,4,162
1458,23,26,4,163
1459,27,30,4,164
1460,29,32,4,165
1461,31,34,4,166
1462,33,35,4,167
1463,35,38,4,168
1464,38,41,4,169
1465,40,43,4,170
1466,43,45,4,171
1467,45,47,4,172
1468,47,50,4,173
1469,35,35,4,412
1470,31,31,4,411
1471,28,28,4,410
1472,26,26,4,250
1473,24,24,4,251
1474,22,22,4,252
1475,20,20,4,234
1476,17,17,4,233
1477,15,15,4,232
1478,12,12,4,174
1479,13,13,4,175
1480,11,11,4,176
1481,9,9,4,177
1482,12,12,4,178
1483,15,15,4,179
1484,17,17,4,180
1485,19,19,4,181
1486,22,22,4,182
1487,25,25,4,183
1488,28,28,4,184
1489,31,31,4,185
1490,34,34,4,186
1491,36,36,4,187
1492,39,39,4,188
1493,42,42,4,189
1494,45,45,4,190
1495,12,12,4,261
1496,15,15,4,249
1497,18,18,4,248
1498,20,20,4,247
1499,24,24,4,246
1500,26,26,4,245
1501,24,24,4,341
1502,27,27,4,342
1503,30,30,4,343
1504,33,33,4,344
1505,36,36,4,345
1506,39,39,4,346
1507,36,36,4,347
1508,34,34,4,348
1509,36,36,4,349
1510,33,33,4,350
1511,36,41,4,351
1512,35,38,4,191
1513,36,36,4,364
1514,32,32,4,365
1515,28,28,4,353
1516,25,25,4,354
1517,22,22,4,355
1518,20,20,4,356
1519,15,15,4,357
1520,11,11,4,358
1521,8,8,4,359
1522,6,6,4,360
1523,3,3,4,361
1524,7,7,4,362
1525,9,9,4,363
1526,46,46,4,194
1527,49,49,4,195
1528,51,51,4,196
1529,56,57,4,197
1530,58,58,4,198
1531,60,60,4,199
1532,62,63,4,200
1533,11,11,4,206
1534,10,10,4,207
1535,12,12,4,208
1536,15,15,4,209
1537,17,17,4,210
1538,21,21,4,211
1539,20,20,4,212
1540,21,21,4,213
1541,23,23,4,214
1542,26,26,4,215
1543,27,27,4,216
1544,29,29,4,217
1545,30,30,4,218
1546,29,31,4,219
1547,27,27,4,220
1548,26,26,4,221
1549,31,31,4,222
1550,29,29,4,452
1551,28,28,4,224
1552,28,28,4,225
1553,30,30,4,226
1554,31,40,4,227
1555,29,38,4,228
1556,33,35,4,229
1557,33,33,4,230
1558,29,29,4,231
1559,26,26,4,201
1560,23,23,4,202
1561,21,21,4,203
1562,17,17,4,204
1563,14,14,4,205
1564,17,17,4,335
1565,20,20,4,334
1566,23,23,4,333
1567,27,27,4,332
1568,30,30,4,265
1569,33,33,4,264
1570,35,35,4,263
1571,38,38,4,262
1572,56,56,4,270
1573,51,51,4,271
1574,49,49,4,272
1575,46,46,4,273
1576,43,43,4,274
1577,41,41,4,275
1578,37,37,4,276
1579,35,35,4,277
1580,35,35,4,278
1581,33,33,4,279
1582,29,29,4,280
1583,23,23,4,282
1584,16,16,4,284
1585,22,22,4,285
1586,23,23,4,286
1587,26,26,4,287
1588,29,29,4,288
1589,33,33,4,289
1590,36,36,4,290
1591,39,39,4,291
1592,41,41,4,292
1593,44,44,4,293
1594,47,47,4,294
1595,50,50,4,295
1596,55,55,4,296
1597,63,70,4,297
1598,59,66,4,298
1599,56,63,4,299
1600,51,58,4,300
1601,47,54,4,301
1602,45,52,4,302
1603,42,49,4,331
1604,39,46,4,303
1605,35,42,4,304
1606,30,37,4,305
1607,27,34,4,306
1608,24,31,4,307
1609,21,28,4,308
1610,19,19,4,309
1611,17,17,4,366
1612,15,15,4,310
1613,10,10,4,311
1614,15,15,4,312
1615,18,19,4,313
1616,21,22,4,314
1617,23,24,4,315
1618,25,25,4,316
1619,27,27,4,352
1620,31,31,4,318
1621,33,33,4,319
1622,36,36,4,320
1623,38,38,4,339
1624,40,40,4,321
1625,41,48,4,322
1626,44,51,4,323
1627,48,55,4,324
1628,51,58,4,325
1629,55,62,4,326
1630,58,65,4,327
1631,61,68,4,328
1632,64,71,4,329
1633,69,76,4,330
1634,70,70,4,367
1635,60,60,4,369
1636,56,56,4,370
1637,53,53,4,371
1638,51,51,4,372
1639,48,48,4,373
1640,42,42,4,374
1641,40,40,4,375
1642,37,37,4,376
1643,34,34,4,377
1644,31,31,4,378
1645,28,28,4,379
1646,25,25,4,380
1647,19,19,4,381
1648,11,11,4,384
1649,13,13,4,385
1650,16,16,4,386
1651,19,19,4,387
1652,22,22,4,388
1653,24,24,4,389
1654,28,28,4,390
1655,30,30,4,391
1656,33,33,4,392
1657,36,36,4,393
1658,40,40,4,394
1659,43,43,4,395
1660,46,46,4,396
1661,49,49,4,397
1662,51,51,4,398
1663,54,54,4,399
1664,57,57,4,400
1665,60,60,4,401
1666,63,63,4,402
1667,65,65,4,403
1668,68,68,4,404
1669,70,70,4,405
1670,73,73,4,406
1671,75,75,4,407
1672,48,48,4,413
1673,43,43,4,414
1674,40,40,4,415
1675,37,37,4,416
1676,34,34,4,417
1677,30,30,4,418
1678,27,27,4,419
1679,24,24,4,420
1680,21,21,4,421
1681,18,18,4,422
1682,18,18,4,423
1683,14,14,4,424
1684,10,10,4,425
1685,16,16,4,426
1686,18,18,4,427
1687,21,21,4,428
1688,30,30,4,451
1689,31,31,4,430
1690,34,34,4,431
1691,36,38,4,432
1692,39,41,4,433
1693,41,43,4,434
1694,44,46,4,435
1695,47,49,4,436
1696,50,52,4,437
1697,53,55,4,438
1698,57,59,4,439
1699,60,62,4,440
1700,64,66,4,441
1701,69,71,4,442
1702,71,73,4,443
1703,74,76,4,444
1704,77,79,4,445
1705,80,82,4,446
1706,83,85,4,447
1707,1,1,5,6
1708,3,3,5,7
1709,5,5,5,8
1710,6,6,5,9
1711,8,8,5,10
1712,10,10,5,11
1713,12,12,5,12
1714,14,14,5,13
1715,16,16,5,14
1716,18,18,5,15
1717,21,21,5,16
1718,26,26,5,17
1719,29,29,5,18
1720,31,31,5,19
1721,34,34,5,20
1722,37,37,5,21
1723,41,41,5,22
1724,44,44,5,266
1725,47,47,5,267
1726,50,50,5,268
1727,52,52,5,269
1728,37,39,5,244
1729,35,37,5,260
1730,33,35,5,23
1731,30,32,5,24
1732,27,29,5,25
1733,24,26,5,26
1734,22,24,5,27
1735,19,19,5,28
1736,17,17,5,29
1737,16,16,5,30
1738,14,14,5,31
1739,12,12,5,32
1740,15,15,5,33
1741,17,17,5,34
1742,20,21,5,35
1743,23,23,5,36
1744,25,26,5,37
1745,29,30,5,38
1746,33,33,5,39
1747,35,35,5,40
1748,38,38,5,41
1749,40,41,5,42
1750,43,43,5,43
1751,47,47,5,44
1752,53,57,5,45
1753,50,54,5,46
1754,47,51,5,47
1755,49,49,5,48
1756,45,45,5,49
1757,37,37,5,50
1758,34,34,5,51
1759,30,30,5,52
1760,28,28,5,53
1761,24,24,5,54
1762,19,19,5,55
1763,17,17,5,56
1764,15,15,5,57
1765,16,17,5,58
1766,13,13,5,59
1767,16,23,5,60
1768,14,14,5,61
1769,16,28,5,62
1770,19,30,5,63
1771,22,33,5,64
1772,25,37,5,65
1773,27,39,5,66
1774,13,13,5,79
1775,14,14,5,78
1776,17,17,5,77
1777,19,19,5,74
1778,21,21,5,73
1779,24,24,5,72
1780,26,26,5,71
1781,29,29,5,70
1782,31,31,5,69
1783,33,33,5,68
1784,33,33,5,67
1785,24,24,5,449
1786,25,25,5,450
1787,6,6,5,80
1788,9,9,5,81
1789,11,11,5,82
1790,13,13,5,83
1791,15,15,5,84
1792,17,17,5,85
1793,19,19,5,86
1794,19,19,5,87
1795,16,16,5,88
1796,14,14,5,89
1797,12,12,5,90
1798,9,9,5,91
1799,27,29,5,92
1800,24,26,5,93
1801,22,24,5,94
1802,20,21,5,95
1803,16,18,5,96
1804,14,16,5,97
1805,11,11,5,98
1806,11,11,5,99
1807,9,9,5,100
1808,8,8,5,101
1809,10,10,5,102
1810,12,12,5,103
1811,15,15,5,104
1812,17,17,5,105
1813,20,20,5,106
1814,23,23,5,107
1815,25,25,5,108
1816,27,27,5,109
1817,29,29,5,110
1818,32,32,5,111
1819,35,35,5,112
1820,37,37,5,113
1821,40,40,5,114
1822,42,42,5,115
1823,36,36,5,116
1824,35,35,5,117
1825,32,32,5,118
1826,30,30,5,119
1827,27,27,5,120
1828,24,24,5,121
1829,21,21,5,122
1830,18,18,5,123
1831,16,16,5,124
1832,14,14,5,125
1833,11,11,5,126
1834,9,9,5,127
1835,11,11,5,128
1836,14,14,5,129
1837,16,16,5,130
1838,18,18,5,131
1839,23,23,5,132
1840,26,26,5,133
1841,29,29,5,134
1842,31,31,5,135
1843,35,35,5,136
1844,38,38,5,137
1845,40,40,5,138
1846,31,31,5,139
1847,27,27,5,140
1848,25,25,5,141
1849,21,21,5,142
1850,19,19,5,143
1851,16,16,5,144
1852,14,14,5,145
1853,14,14,5,146
1854,27,27,5,147
1855,26,26,5,148
1856,29,29,5,241
1857,32,32,5,242
1858,34,34,5,243
1859,36,36,5,253
1860,39,39,5,254
1861,42,42,5,255
1862,45,45,5,256
1863,47,47,5,257
1864,48,48,5,258
1865,50,50,5,259
1866,54,54,5,408
1867,58,58,5,409
1868,35,44,5,149
1869,32,41,5,150
1870,29,38,5,151
1871,26,35,5,152
1872,23,32,5,153
1873,20,29,5,154
1874,19,27,5,155
1875,17,17,5,156
1876,15,15,5,157
1877,13,13,5,158
1878,14,19,5,159
1879,16,16,5,160
1880,18,18,5,161
1881,18,18,5,162
1882,21,24,5,163
1883,25,28,5,164
1884,27,30,5,165
1885,29,32,5,166
1886,31,34,5,167
1887,33,36,5,168
1888,36,39,5,169
1889,38,41,5,170
1890,41,44,5,171
1891,43,46,5,172
1892,46,48,5,173
1893,36,37,5,412
1894,33,34,5,411
1895,30,31,5,410
1896,28,29,5,250
1897,26,27,5,251
1898,24,25,5,252
1899,22,23,5,234
1900,19,20,5,233
1901,17,18,5,232
1902,14,14,5,174
1903,12,12,5,175
1904,10,10,5,176
1905,8,8,5,177
1906,10,10,5,178
1907,13,13,5,179
1908,15,15,5,180
1909,17,17,5,181
1910,20,20,5,182
1911,23,23,5,183
1912,26,26,5,184
1913,29,29,5,185
1914,32,32,5,186
1915,34,34,5,187
1916,37,37,5,188
1917,40,40,5,189
1918,43,43,5,190
1919,14,14,5,261
1920,17,17,5,249
1921,20,20,5,248
1922,22,22,5,247
1923,26,26,5,246
1924,27,27,5,245
1925,26,26,5,341
1926,29,29,5,342
1927,32,32,5,343
1928,34,34,5,344
1929,37,38,5,345
1930,37,37,5,346
1931,34,34,5,347
1932,32,32,5,348
1933,34,34,5,349
1934,31,31,5,350
1935,35,40,5,351
1936,33,40,5,191
1937,35,37,5,364
1938,32,34,5,365
1939,30,30,5,353
1940,27,27,5,354
1941,24,24,5,355
1942,21,21,5,356
1943,17,17,5,357
1944,13,13,5,358
1945,10,10,5,359
1946,7,7,5,360
1947,4,4,5,361
1948,8,8,5,362
1949,11,11,5,363
1950,44,44,5,194
1951,47,47,5,195
1952,50,50,5,196
1953,55,55,5,197
1954,56,57,5,198
1955,58,59,5,199
1956,60,61,5,200
1957,13,13,5,206
1958,11,11,5,207
1959,14,14,5,208
1960,17,17,5,209
1961,19,19,5,210
1962,23,23,5,211
1963,22,22,5,212
1964,23,25,5,213
1965,25,27,5,214
1966,27,30,5,215
1967,29,31,5,216
1968,31,33,5,217
1969,29,31,5,218
1970,27,29,5,219
1971,25,25,5,220
1972,25,25,5,221
1973,30,30,5,222
1974,29,29,5,452
1975,30,30,5,224
1976,30,30,5,225
1977,32,38,5,226
1978,33,41,5,227
1979,31,40,5,228
1980,35,37,5,229
1981,34,34,5,230
1982,31,31,5,231
1983,28,28,5,201
1984,25,25,5,202
1985,23,23,5,203
1986,19,19,5,204
1987,16,16,5,205
1988,19,19,5,335
1989,22,22,5,334
1990,24,24,5,333
1991,28,28,5,332
1992,31,31,5,265
1993,34,34,5,264
1994,37,37,5,263
1995,39,39,5,262
1996,58,59,5,270
1997,53,54,5,271
1998,51,52,5,272
1999,48,49,5,273
2000,45,46,5,274
2001,43,44,5,275
2002,39,40,5,276
2003,37,38,5,277
2004,36,37,5,278
2005,34,35,5,279
2006,30,31,5,280
2007,24,24,5,282
2008,18,18,5,284
2009,21,21,5,285
2010,21,21,5,286
2011,24,24,5,287
2012,27,27,5,288
2013,31,31,5,289
2014,34,34,5,290
2015,37,37,5,291
2016,39,39,5,292
2017,42,42,5,293
2018,45,45,5,294
2019,48,48,5,295
2020,53,53,5,296
2021,63,68,5,297
2022,59,64,5,298
2023,56,61,5,299
2024,51,56,5,300
2025,47,52,5,301
2026,45,50,5,302
2027,42,47,5,331
2028,39,44,5,303
2029,35,35,5,304
2030,32,35,5,305
2031,29,32,5,306
2032,26,29,5,307
2033,23,26,5,308
2034,21,24,5,309
2035,15,15,5,366
2036,13,13,5,310
2037,8,8,5,311
2038,13,13,5,312
2039,16,17,5,313
2040,19,20,5,314
2041,21,23,5,315
2042,24,25,5,316
2043,25,25,5,352
2044,29,32,5,318
2045,31,35,5,319
2046,34,37,5,320
2047,36,39,5,339
2048,38,42,5,321
2049,39,46,5,322
2050,43,50,5,323
2051,46,53,5,324
2052,49,56,5,325
2053,53,60,5,326
2054,57,64,5,327
2055,59,67,5,328
2056,62,69,5,329
2057,67,74,5,330
2058,71,73,5,367
2059,62,63,5,369
2060,58,59,5,370
2061,55,56,5,371
2062,52,54,5,372
2063,49,51,5,373
2064,44,45,5,374
2065,41,43,5,375
2066,39,40,5,376
2067,36,37,5,377
2068,33,34,5,378
2069,30,31,5,379
2070,26,28,5,380
2071,21,22,5,381
2072,12,12,5,384
2073,15,15,5,385
2074,18,18,5,386
2075,21,21,5,387
2076,24,24,5,388
2077,26,26,5,389
2078,29,29,5,390
2079,32,32,5,391
2080,35,35,5,392
2081,37,37,5,393
2082,42,42,5,394
2083,45,45,5,395
2084,48,48,5,396
2085,50,50,5,397
2086,53,53,5,398
2087,56,56,5,399
2088,58,58,5,400
2089,61,61,5,401
2090,64,64,5,402
2091,67,67,5,403
2092,69,69,5,404
2093,72,72,5,405
2094,74,74,5,406
2095,76,76,5,407
2096,50,51,5,413
2097,45,46,5,414
2098,42,43,5,415
2099,39,40,5,416
2100,36,37,5,417
2101,32,33,5,418
2102,29,30,5,419
2103,26,27,5,420
2104,23,24,5,421
2105,20,20,5,422
2106,16,16,5,423
2107,12,12,5,424
2108,8,8,5,425
2109,14,14,5,426
2110,17,17,5,427
2111,20,20,5,428
2112,29,29,5,451
2113,30,30,5,430
2114,33,33,5,431
2115,34,36,5,432
2116,37,39,5,433
2117,39,41,5,434
2118,42,44,5,435
2119,45,47,5,436
2120,48,50,5,437
2121,51,53,5,438
2122,55,57,5,439
2123,58,60,5,440
2124,62,64,5,441
2125,67,69,5,442
2126,69,71,5,443
2127,72,74,5,444
2128,75,77,5,445
2129,78,80,5,446
2130,81,83,5,447
2131,1,1,6,7
2132,3,3,6,8
2133,5,5,6,9
2134,7,7,6,10
2135,8,8,6,11
2136,10,10,6,12
2137,12,12,6,13
2138,14,14,6,14
2139,16,16,6,15
2140,19,19,6,16
2141,24,24,6,17
2142,27,27,6,18
2143,30,30,6,19
2144,33,33,6,20
2145,36,36,6,21
2146,39,39,6,22
2147,43,43,6,266
2148,45,45,6,267
2149,49,49,6,268
2150,50,50,6,269
2151,36,36,6,244
2152,34,34,6,260
2153,32,32,6,23
2154,29,29,6,24
2155,26,26,6,25
2156,23,23,6,26
2157,21,21,6,27
2158,18,18,6,28
2159,15,15,6,29
2160,14,14,6,30
2161,13,13,6,31
2162,11,11,6,32
2163,13,13,6,33
2164,15,15,6,34
2165,19,19,6,35
2166,21,21,6,36
2167,24,24,6,37
2168,28,28,6,38
2169,31,31,6,39
2170,33,33,6,40
2171,36,36,6,41
2172,39,39,6,42
2173,41,41,6,43
2174,45,45,6,44
2175,51,55,6,45
2176,48,52,6,46
2177,45,49,6,47
2178,47,47,6,48
2179,44,44,6,49
2180,35,35,6,50
2181,32,32,6,51
2182,29,29,6,52
2183,27,27,6,53
2184,22,22,6,54
2185,18,18,6,55
2186,16,16,6,56
2187,13,13,6,57
2188,14,14,6,58
2189,11,11,6,59
2190,14,14,6,60
2191,16,16,6,61
2192,18,26,6,62
2193,21,29,6,63
2194,24,32,6,64
2195,27,35,6,65
2196,29,37,6,66
2197,11,11,6,79
2198,13,13,6,78
2199,15,15,6,77
2200,17,17,6,74
2201,20,20,6,73
2202,22,22,6,72
2203,25,25,6,71
2204,27,27,6,70
2205,29,29,6,69
2206,31,31,6,68
2207,32,32,6,67
2208,22,22,6,449
2209,24,24,6,450
2210,5,5,6,80
2211,7,7,6,81
2212,9,9,6,82
2213,11,11,6,83
2214,13,13,6,84
2215,15,15,6,85
2216,17,17,6,86
2217,17,17,6,87
2218,15,15,6,88
2219,12,12,6,89
2220,10,10,6,90
2221,7,7,6,91
2222,27,27,6,92
2223,25,25,6,93
2224,22,22,6,94
2225,20,20,6,95
2226,16,16,6,96
2227,14,14,6,97
2228,12,12,6,98
2229,9,9,6,99
2230,8,8,6,100
2231,6,6,6,101
2232,8,8,6,102
2233,11,11,6,103
2234,13,13,6,104
2235,15,15,6,105
2236,18,18,6,106
2237,22,22,6,107
2238,24,24,6,108
2239,25,25,6,109
2240,28,28,6,110
2241,31,31,6,111
2242,33,33,6,112
2243,35,35,6,113
2244,38,38,6,114
2245,40,40,6,115
2246,35,35,6,116
2247,33,33,6,117
2248,30,30,6,118
2249,28,28,6,119
2250,25,25,6,120
2251,22,22,6,121
2252,19,19,6,122
2253,17,17,6,123
2254,15,15,6,124
2255,12,12,6,125
2256,10,10,6,126
2257,8,8,6,127
2258,9,9,6,128
2259,12,12,6,129
2260,14,14,6,130
2261,17,17,6,131
2262,21,21,6,132
2263,24,24,6,133
2264,27,27,6,134
2265,30,30,6,135
2266,34,34,6,136
2267,36,36,6,137
2268,39,39,6,138
2269,30,30,6,139
2270,26,26,6,140
2271,24,24,6,141
2272,20,20,6,142
2273,17,17,6,143
2274,14,14,6,144
2275,12,12,6,145
2276,13,13,6,146
2277,25,25,6,147
2278,24,24,6,148
2279,27,27,6,241
2280,31,31,6,242
2281,33,33,6,243
2282,34,34,6,253
2283,38,38,6,254
2284,41,41,6,255
2285,43,43,6,256
2286,45,45,6,257
2287,47,47,6,258
2288,49,49,6,259
2289,52,52,6,408
2290,56,56,6,409
2291,34,34,6,149
2292,31,31,6,150
2293,28,28,6,151
2294,25,25,6,152
2295,22,22,6,153
2296,19,19,6,154
2297,17,17,6,155
2298,15,15,6,156
2299,13,13,6,157
2300,11,11,6,158
2301,13,17,6,159
2302,14,14,6,160
2303,17,17,6,161
2304,16,16,6,162
2305,19,19,6,163
2306,23,23,6,164
2307,25,25,6,165
2308,27,27,6,166
2309,29,29,6,167
2310,32,32,6,168
2311,35,35,6,169
2312,37,37,6,170
2313,39,39,6,171
2314,41,41,6,172
2315,44,44,6,173
2316,36,36,6,412
2317,32,32,6,411
2318,29,29,6,410
2319,27,27,6,250
2320,25,25,6,251
2321,23,23,6,252
2322,21,21,6,234
2323,18,18,6,233
2324,16,16,6,232
2325,13,13,6,174
2326,10,10,6,175
2327,8,8,6,176
2328,6,6,6,177
2329,8,8,6,178
2330,11,11,6,179
2331,14,14,6,180
2332,16,16,6,181
2333,18,18,6,182
2334,22,22,6,183
2335,24,24,6,184
2336,27,27,6,185
2337,30,30,6,186
2338,32,32,6,187
2339,35,35,6,188
2340,38,38,6,189
2341,41,41,6,190
2342,15,15,6,261
2343,19,19,6,249
2344,21,21,6,248
2345,22,22,6,247
2346,26,27,6,246
2347,25,25,6,245
2348,26,28,6,341
2349,29,31,6,342
2350,32,33,6,343
2351,33,33,6,344
2352,35,38,6,345
2353,35,35,6,346
2354,33,33,6,347
2355,30,30,6,348
2356,32,32,6,349
2357,30,30,6,350
2358,33,38,6,351
2359,31,31,6,191
2360,34,39,6,364
2361,31,31,6,365
2362,30,31,6,353
2363,28,29,6,354
2364,25,25,6,355
2365,23,23,6,356
2366,19,19,6,357
2367,14,14,6,358
2368,12,12,6,359
2369,9,9,6,360
2370,6,6,6,361
2371,10,10,6,362
2372,12,12,6,363
2373,42,42,6,194
2374,45,45,6,195
2375,48,48,6,196
2376,53,53,6,197
2377,55,55,6,198
2378,57,57,6,199
2379,59,59,6,200
2380,15,15,6,206
2381,13,13,6,207
2382,15,15,6,208
2383,19,19,6,209
2384,21,21,6,210
2385,24,24,6,211
2386,22,26,6,212
2387,22,22,6,213
2388,23,29,6,214
2389,26,31,6,215
2390,27,33,6,216
2391,29,31,6,217
2392,28,29,6,218
2393,26,27,6,219
2394,23,23,6,220
2395,23,23,6,221
2396,28,28,6,222
2397,28,28,6,452
2398,29,32,6,224
2399,29,29,6,225
2400,31,36,6,226
2401,32,39,6,227
2402,30,41,6,228
2403,33,38,6,229
2404,35,36,6,230
2405,32,33,6,231
2406,29,29,6,201
2407,26,26,6,202
2408,24,24,6,203
2409,20,20,6,204
2410,18,18,6,205
2411,21,21,6,335
2412,23,23,6,334
2413,26,26,6,333
2414,30,30,6,332
2415,33,33,6,265
2416,36,36,6,264
2417,38,38,6,263
2418,41,41,6,262
2419,57,57,6,270
2420,52,52,6,271
2421,50,50,6,272
2422,47,47,6,273
2423,44,44,6,274
2424,42,42,6,275
2425,38,38,6,276
2426,36,36,6,277
2427,35,35,6,278
2428,33,33,6,279
2429,29,30,6,280
2430,23,23,6,282
2431,19,19,6,284
2432,19,19,6,285
2433,19,19,6,286
2434,22,22,6,287
2435,25,25,6,288
2436,30,30,6,289
2437,33,33,6,290
2438,36,36,6,291
2439,38,38,6,292
2440,41,41,6,293
2441,44,44,6,294
2442,47,47,6,295
2443,52,52,6,296
2444,61,66,6,297
2445,57,62,6,298
2446,54,59,6,299
2447,49,55,6,300
2448,45,51,6,301
2449,43,48,6,302
2450,40,45,6,331
2451,37,42,6,303
2452,33,38,6,304
2453,30,33,6,305
2454,28,31,6,306
2455,25,28,6,307
2456,22,25,6,308
2457,19,22,6,309
2458,14,14,6,366
2459,12,12,6,310
2460,7,7,6,311
2461,11,11,6,312
2462,14,16,6,313
2463,17,19,6,314
2464,20,21,6,315
2465,22,24,6,316
2466,24,27,6,352
2467,27,31,6,318
2468,30,33,6,319
2469,32,36,6,320
2470,35,38,6,339
2471,37,40,6,321
2472,37,45,6,322
2473,41,48,6,323
2474,44,52,6,324
2475,47,55,6,325
2476,51,59,6,326
2477,55,62,6,327
2478,58,65,6,328
2479,61,68,6,329
2480,66,73,6,330
2481,71,71,6,367
2482,61,61,6,369
2483,57,57,6,370
2484,54,54,6,371
2485,52,52,6,372
2486,49,49,6,373
2487,43,43,6,374
2488,41,41,6,375
2489,38,38,6,376
2490,35,35,6,377
2491,32,32,6,378
2492,29,29,6,379
2493,26,26,6,380
2494,20,20,6,381
2495,14,14,6,384
2496,16,16,6,385
2497,19,19,6,386
2498,22,22,6,387
2499,25,25,6,388
2500,27,27,6,389
2501,31,31,6,390
2502,32,32,6,391
2503,35,35,6,392
2504,37,37,6,393
2505,42,42,6,394
2506,45,45,6,395
2507,48,48,6,396
2508,50,50,6,397
2509,53,53,6,398
2510,56,56,6,399
2511,58,58,6,400
2512,61,61,6,401
2513,64,64,6,402
2514,67,67,6,403
2515,69,69,6,404
2516,72,72,6,405
2517,74,74,6,406
2518,76,76,6,407
2519,50,50,6,413
2520,45,45,6,414
2521,42,42,6,415
2522,39,39,6,416
2523,36,36,6,417
2524,32,32,6,418
2525,29,29,6,419
2526,26,26,6,420
2527,23,23,6,421
2528,20,20,6,422
2529,15,15,6,423
2530,11,11,6,424
2531,7,7,6,425
2532,13,13,6,426
2533,16,16,6,427
2534,19,19,6,428
2535,28,28,6,451
2536,28,29,6,430
2537,31,32,6,431
2538,32,35,6,432
2539,35,38,6,433
2540,37,40,6,434
2541,40,43,6,435
2542,43,46,6,436
2543,46,49,6,437
2544,49,52,6,438
2545,53,56,6,439
2546,56,59,6,440
2547,60,63,6,441
2548,65,68,6,442
2549,67,70,6,443
2550,70,73,6,444
2551,73,76,6,445
2552,76,79,6,446
2553,79,82,6,447
2554,1,1,7,8
2555,3,3,7,9
2556,5,5,7,10
2557,6,6,7,11
2558,8,8,7,12
2559,10,10,7,13
2560,12,12,7,14
2561,14,14,7,15
2562,18,18,7,16
2563,22,22,7,17
2564,25,25,7,18
2565,28,28,7,19
2566,31,31,7,20
2567,34,34,7,21
2568,37,37,7,22
2569,41,41,7,266
2570,44,44,7,267
2571,47,47,7,268
2572,48,48,7,269
2573,35,35,7,244
2574,33,33,7,260
2575,31,31,7,23
2576,29,29,7,24
2577,25,25,7,25
2578,22,22,7,26
2579,20,20,7,27
2580,17,17,7,28
2581,14,14,7,29
2582,12,12,7,30
2583,11,11,7,31
2584,9,9,7,32
2585,11,11,7,33
2586,14,14,7,34
2587,17,17,7,35
2588,20,20,7,36
2589,22,22,7,37
2590,26,26,7,38
2591,29,29,7,39
2592,32,32,7,40
2593,35,35,7,41
2594,37,37,7,42
2595,39,39,7,43
2596,43,43,7,44
2597,49,53,7,45
2598,46,50,7,46
2599,43,47,7,47
2600,45,45,7,48
2601,42,42,7,49
2602,33,33,7,50
2603,30,30,7,51
2604,27,27,7,52
